FIPS,enthusiast_est,enthusiast_se,audience_est,audience_se,no_outreach_est,no_outreach_se
13095,0.17419110287362,0.047304832078109,0.41518571138072,0.067148281222194,0.41062318574566,0.107634817513127
13097,0.156797741592372,0.034912381931244,0.383633300776342,0.022629130629615,0.459568957631286,0.028293389402536
13099,0.148055729420667,0.094156488011666,0.346626311086303,0.221180200582997,0.50531795949303,0.147356321250388
13101,0.0878860190935,0.050926645773692,0.271482164243285,0.090387294327812,0.640631816663215,0.134145865401595
13103,0.107884982929303,0.041783747354764,0.304930289766211,0.043812428105889,0.587184727304486,0.079259472342827
13105,0.132225832108498,0.037761863704157,0.28228957365911,0.052555600881693,0.585484594232392,0.088024574235414
13107,0.105051374591995,0.039212706661238,0.321922650154911,0.057535598875454,0.573025975253094,0.073133897945246
13109,0.142075443026906,0.022013810594188,0.320441991043472,0.033646689236679,0.537482565929622,0.040921313601548
13111,0.140617751549484,0.034981357953753,0.306538390447457,0.075163359890795,0.55284385800306,0.104488832062404
13113,0.183445958515675,0.07481558371359,0.39464447545189,0.059093235406559,0.421909566032434,0.038541543736771
13115,0.111495306632018,0.047356503565636,0.343652046270479,0.038882111352675,0.544852647097502,0.0778286228175
13117,0.236996932332967,0.032896337362963,0.409936245930139,0.053626105176007,0.353066821736894,0.02615383827087
13119,0.117520668237679,0.03901602070381,0.291456719696656,0.074580945234519,0.591022612065666,0.101724386238364
13121,0.271067541850934,0.020254050351482,0.44008709270517,0.036633983981078,0.288845365443897,0.040889933476307
13123,0.12630711264295,0.041857770659092,0.320993913971335,0.061553032835199,0.552698973385715,0.094928623495726
13125,0.065890554173082,0.069938243801213,0.356028599266205,0.077527036539986,0.578080846560712,0.089422562962261
13127,0.161914386476311,0.023034889683941,0.325037588148856,0.036605854125524,0.513048025374833,0.057774964661809
13129,0.10650409362459,0.03889570770777,0.330585327427353,0.026568958822308,0.562910578948057,0.062827886556593
13131,0.13511358880206,0.030991513208716,0.395199254710108,0.07745480941415,0.469687156487831,0.083806571250687
13133,0.164649070606698,0.027795440049629,0.389866793956328,0.014806316834518,0.445484135436974,0.034655781452092
13135,0.167643331143627,0.071142676492468,0.41355452840024,0.029352150143929,0.418802140456133,0.051438553601011
13137,0.11061251682993,0.044892558328548,0.360907897167663,0.064336095593255,0.528479586002407,0.086579946011883
13139,0.114185081373551,0.049957094497949,0.345719204430675,0.026371627842665,0.540095714195774,0.074767853918868
13141,0.175662241942158,0.101168375503819,0.344959247082632,0.240689160537609,0.47937851097521,0.169204936081289
13143,0.099451479339061,0.042626787845364,0.239974371314352,0.107729842219239,0.660574149346587,0.142754605626967
13145,0.145275421873801,0.037906325724428,0.346562404406502,0.064881305462726,0.508162173719697,0.050339430823939
13147,0.13757273667321,0.0384386700182,0.251165445785312,0.123382730554823,0.611261817541477,0.12713431157168
13149,0.100433277857081,0.04698747434209,0.225488451467684,0.144930177474849,0.674078270675236,0.18486699169685
13151,0.161082130626141,0.04612970313011,0.402155858428252,0.022973514934404,0.436762010945607,0.049099079378759
13153,0.149270614289779,0.023745737508152,0.398777463388516,0.114813969696386,0.451951922321705,0.105998205023795
13155,0.097122052990704,0.05399495773391,0.307246239095366,0.105059888979291,0.59563170791393,0.13200825344007
13157,0.112664907911179,0.049178337651157,0.36406102674467,0.011280623198119,0.523274065344151,0.056430999761525
13159,0.109199940447652,0.042905343109316,0.327052509709479,0.063492087608476,0.56374754984287,0.092683316593489
13161,0.060424721833832,0.053727799666342,0.633500651831361,0.208893964021133,0.306074626334807,0.170254962067076
13163,0.144545567771049,0.102520969205,0.417530448187145,0.281946236602018,0.437923984041806,0.185568021555017
13165,0.125917493322715,0.094510814482625,0.339047805139776,0.276257724286794,0.53503470153751,0.204559311635324
13167,0.109522668562225,0.083190971610518,0.328275354647893,0.388836302877379,0.562201976789882,0.32920350833822
13169,0.140234667743613,0.029841903688182,0.353506739246361,0.070652098987054,0.506258593010027,0.076621412474238
13171,0.116646779078014,0.046491076059908,0.27165832808919,0.142817131768116,0.611694892832797,0.179964138757132
13173,0.107790887024474,0.036105806909416,0.364650197375335,0.036965981047321,0.527558915600191,0.05010471353269
13175,0.135852992120224,0.033485375617942,0.391655308016447,0.079479516084194,0.472491699863328,0.09063860019658
13177,0.132389220092426,0.042120610999606,0.420958412012397,0.145794787718432,0.446652367895178,0.157531297283199
13179,0.161187005478434,0.056306274099422,0.351945883883291,0.12995617804459,0.486867110638274,0.094108486907881
13181,0.158009845186158,0.04208983454264,0.358157737075132,0.061337357461727,0.483832417738711,0.098563487150978
13183,0.134102248844286,0.036177875533621,0.314930262008702,0.052882841341395,0.550967489147012,0.06776941216786
13185,0.126386188909238,0.033517797532728,0.366552705720281,0.030722623925975,0.50706110537048,0.045152146961029
13187,0.109980779318683,0.064657412441379,0.341694363086746,0.067501135823038,0.548324857594571,0.127909193554996
13189,0.129177461715282,0.033698103370414,0.345279833846853,0.051812930392321,0.525542704437865,0.077164103925044
13191,0.145391295030697,0.038791487435999,0.321777321805771,0.076477856154714,0.532831383163531,0.099032472903415
13193,0.144050444486712,0.098609358024534,0.378182155598861,0.241546703513597,0.477767399914427,0.167045328259889
13195,0.113312519112964,0.039419143756211,0.337241613946448,0.025777550679493,0.549445866940588,0.061204491476054
13197,0.110385106520696,0.088798028742255,0.4364417751089,0.307551695071515,0.453173118370405,0.233773907430574
13199,0.125889359972485,0.046265605260657,0.327927488363176,0.101474353615462,0.54618315166434,0.102056548879408
13201,0.114166321227817,0.073038278824228,0.330832496909377,0.221870884866988,0.555001181862805,0.173584752344469
13205,0.141204976074721,0.046652083000975,0.371839741577305,0.067877474374043,0.486955282347974,0.102567546033948
13207,0.148168177185278,0.050937630255543,0.331381851461012,0.066784031203964,0.52044997135371,0.081958402575839
13209,0.108926189346121,0.043647819848243,0.308015156885623,0.0390601172233,0.583058653768256,0.065072526708131
13211,0.127423283008005,0.035702102033229,0.358353413758062,0.025273679459569,0.514223303233933,0.040479893403044
13213,0.08435649296188,0.049300266303236,0.291230584792438,0.051855823100986,0.624412922245682,0.09315067779908
13215,0.171651218506313,0.020792367589145,0.383818674161464,0.031253246421123,0.444530107332223,0.04759222787464
13217,0.143980321876315,0.027834023553875,0.367792445015882,0.022525185375485,0.488227233107803,0.035135227879834
13219,0.251866230042582,0.018504097513007,0.377349325061065,0.020256838346519,0.370784444896353,0.022978245313225
13221,0.117771047692326,0.042582893372414,0.368108102694541,0.028818581158909,0.514120849613133,0.03793626008407
13223,0.127882286967151,0.035211528706005,0.3477316250202,0.028946379536477,0.524386088012648,0.063199766847799
13225,0.142871253876416,0.029280246967639,0.380432613292804,0.057022913853475,0.476696132830781,0.059198206629725
13227,0.132681944460245,0.033070200318434,0.367146724317627,0.046621346709202,0.500171331222128,0.049332775566868
13229,0.092172513635293,0.04951908621319,0.252936151922998,0.113721906130073,0.654891334441709,0.147701040644846
13231,0.108884832738398,0.040400440420773,0.33528248528549,0.025795089432747,0.555832681976112,0.057531063603851
13233,0.113700342973041,0.039436085296845,0.276959817574165,0.145123817162484,0.609339839452794,0.16667519919143
13235,0.131420451389779,0.030472991090757,0.343907990883704,0.072232652929977,0.524671557726517,0.083141097657804
13237,0.134741354001385,0.031317573105655,0.341100990337554,0.060887857550519,0.52415765566106,0.068824667151704
13239,0.112533335369175,0.127291525504673,0.410040906254188,0.525514754470465,0.477425758376637,0.412981049838386
13241,0.136308113978751,0.037512960247193,0.350598245844789,0.046865306657425,0.51309364017646,0.072477403352192
13243,0.167103896204863,0.092656364636988,0.265749858963133,0.271962144208845,0.567146244832004,0.208879518738709
13245,0.167797385284772,0.028084066585322,0.40863379730638,0.029824277870977,0.423568817408849,0.048664527863794
13247,0.174169086379204,0.012187702102045,0.409689796825092,0.027422927662325,0.416141116795704,0.028016339081814
13249,0.103691127491732,0.047233515327274,0.29818145483576,0.067668546992775,0.598127417672509,0.108316916675843
13251,0.14937029446441,0.029986483923412,0.328708767925482,0.064271656164934,0.521920937610108,0.054946356655454
13253,0.135579289302465,0.062360488789868,0.350724605590673,0.161366866434874,0.513696105106862,0.218011260299157
13255,0.139348469629366,0.026222419719117,0.362378547906108,0.033109976444198,0.498272982464526,0.040347146018213
13257,0.12365423719646,0.051519968810008,0.312139378295886,0.056982290478271,0.564206384507655,0.105478506389102
13259,0.160504005455842,0.164566757656901,0.418837829884762,0.590148733607411,0.420658164659396,0.428177229164355
13261,0.162693684989611,0.036868013812096,0.373654542667471,0.017667086499243,0.463651772342918,0.050522026300102
13263,0.179823998847454,0.125840105388551,0.276740002225303,0.406866183330781,0.543435998927243,0.292317332453956
13265,0.157851406749578,0.067089167807334,0.369740191437291,0.026160778339791,0.472408401813132,0.074010065986369
13267,0.107948249330297,0.051402928724912,0.326714192286681,0.210348567599567,0.565337558383022,0.198213138074579
13269,0.141904420049307,0.05268730572244,0.351174500280632,0.023656947269482,0.506921079670061,0.073440597485134
13271,0.135809570012625,0.063187407818586,0.357521813452746,0.119929802130448,0.50666861653463,0.084047620454712
13273,0.180545190596891,0.117643601151914,0.337689043598465,0.251581590203194,0.481765765804644,0.164623766585939
13275,0.142145689994952,0.02649604789532,0.349964427225328,0.038391782836692,0.50788988277972,0.058531635831781
13277,0.12495629613672,0.037153286419414,0.368738002431707,0.048850542199534,0.506305701431573,0.066672452443525
13279,0.11120210559182,0.046319239547014,0.315780983363456,0.071062707648593,0.573016911044724,0.101387908373725
13281,0.146632251213484,0.032918949714692,0.344704437579852,0.013143425961453,0.508663311206664,0.041538940714617
13283,0.104175415779919,0.070194713358561,0.441520858744406,0.197392664774869,0.454303725475675,0.131703706001334
13285,0.129730587617608,0.03985836025887,0.35195013286798,0.03725683601535,0.518319279514412,0.070132574476569
13287,0.135575390242545,0.039948417780117,0.441172404498432,0.167299785309417,0.423252205259023,0.193450719373171
13289,0.14695430547459,0.116400220027926,0.308100813491541,0.469413504959301,0.544944881033869,0.370699682388961
13291,0.154378872484294,0.034585522721098,0.341517516284427,0.036073464869765,0.504103611231279,0.041299927169591
13293,0.13519604629477,0.031846442636855,0.311729797161508,0.070030325542709,0.553074156543722,0.075681891114161
13295,0.119327992170288,0.036360091450236,0.36083573921331,0.039537805043933,0.519836268616402,0.06302898948848
13297,0.113726446612758,0.047018969464284,0.358960067529103,0.029188109788287,0.527313485858138,0.057112868832341
13299,0.110706206591884,0.042250884023484,0.310536460590332,0.081162461036023,0.578757332817784,0.104737673847422
13301,0.168794447433619,0.097154231261395,0.30180680504102,0.314608421361497,0.529398747525361,0.22981687332206
13303,0.158390456123329,0.045844106856139,0.381294546168469,0.049868709223411,0.460314997708202,0.07808739175768
13305,0.109350626028504,0.047503975417136,0.298433428531033,0.183994261991247,0.592215945440463,0.17747651201994
13307,0.156769933402133,0.029905414580354,0.388366466695763,0.05300970085156,0.454863599902104,0.045325980153439
13309,0.12276598545824,0.091574933966508,0.312247820208149,0.421106766136642,0.564986194333611,0.343822187846742
13311,0.121974843447638,0.034414249841985,0.330016306964944,0.049712890397345,0.548008849587418,0.064945332488813
13313,0.094967259361599,0.046802510565536,0.291177435665049,0.05517547003143,0.613855304973353,0.096808314180044
13315,0.112853712649638,0.069567003469726,0.350408837935933,0.212582493547478,0.53673744941443,0.164492277600223
13317,0.144636078880714,0.056781907637347,0.289533709180851,0.094453481480839,0.565830211938435,0.106353794692125
13319,0.152642714796464,0.039332067480081,0.371693899265027,0.037346474967223,0.475663385938509,0.055667078436917
13321,0.122939037435292,0.054745935403738,0.367687620445372,0.030526146185848,0.509373342119337,0.076943669746298
15001,0.202700787094302,0.101682373986059,0.300913149764591,0.3340694039617,0.496386063141106,0.241588805737143
15003,0.233768516924585,0.02422091502094,0.334908343875854,0.112593475015382,0.431323139199561,0.099349325298841
15007,0.212837273097609,0.037730888876699,0.312604167821719,0.040573498369146,0.474558559080672,0.050761463070126
15009,0.194816288913103,0.038378990903741,0.335268015335799,0.042750579399844,0.469915695751098,0.036421774400596
16001,0.190783464694037,0.047234158266774,0.374473715599636,0.020112646756618,0.434742819706327,0.06096121816467
16003,0.147514179363487,0.036799150351232,0.363295566899305,0.088437798672918,0.489190253737208,0.100290359253168
16005,0.155087154010756,0.033586563675386,0.345069453128712,0.073936649140896,0.499843392860531,0.086771689239855
16007,0.099214017898466,0.05039150335603,0.277744024251327,0.074243116560689,0.623041957850208,0.117445861905839
16009,0.154542450372253,0.04820925511856,0.288659840748906,0.050411177390073,0.55679770887884,0.078881928686445
16011,0.129165801106447,0.041046646457597,0.318581875677082,0.049605910589278,0.552252323216471,0.080137711829394
16013,0.223279796415404,0.021775952060078,0.384124128812478,0.05305051389183,0.392596074772117,0.037487426396327
16015,0.178695828553842,0.023983824994234,0.338918777060049,0.047031722337124,0.48238539438611,0.042297543426622
16017,0.183860325247733,0.029136679366369,0.291721071177964,0.041494678044959,0.524418603574303,0.039205964222371
16019,0.13370836578457,0.064961424177621,0.322797931509836,0.039474733886232,0.543493702705594,0.10244845740777
16021,0.149640636473996,0.095484367013743,0.279690673945661,0.364536813527446,0.570668689580342,0.279384139731329
16023,0.098531954924908,0.039393150530003,0.484363401710119,0.181444798618842,0.417104643364973,0.182246488190715
16025,0.123201456635401,0.056672448593326,0.30805720275353,0.273500252087029,0.568741340611069,0.250994536512135
16027,0.105591658863171,0.049942345084522,0.306518194932267,0.074487807759354,0.587890146204562,0.115435106145738
16029,0.106979212314757,0.053049371199826,0.27708157824379,0.078130945794574,0.615939209441453,0.127608211351474
16031,0.109589255696637,0.047499707727194,0.341925555835461,0.039392712130944,0.548485188467902,0.068780485886986
16033,0.095419752240431,0.043572804945082,0.488103413588709,0.200637377902675,0.41647683417086,0.19979163668
16035,0.158145009375176,0.046765541785744,0.304459270144486,0.037910620789606,0.537395720480338,0.068108721768747
16037,0.177700969218338,0.05052123377448,0.300693036233091,0.019359886051425,0.521605994548571,0.060623423287848
16039,0.107964810599928,0.044867379248108,0.341184545807769,0.027111488087509,0.550850643592303,0.070742891277759
16041,0.091360311547091,0.062480201829417,0.269417074599619,0.117831882011818,0.63922261385329,0.167256999563513
16043,0.132278922809303,0.037656444948689,0.322812253396408,0.027802483693575,0.544908823794288,0.05651929057192
16045,0.130255394898297,0.038446512905381,0.283584074698087,0.028203638477145,0.586160530403616,0.064076311768998
16047,0.132490559319746,0.050829549297944,0.298841310250166,0.101764724817671,0.568668130430089,0.131215913496319
16049,0.164538458017398,0.07826306936578,0.298141545318374,0.088672801711468,0.537319996664227,0.153737656743856
16051,0.113934219835239,0.059167708491954,0.239712903619551,0.118435696025571,0.64635287654521,0.172263863502731
16053,0.1010583153552,0.049070603626323,0.33781846494767,0.035341258475373,0.56112321969713,0.079656643635929
16055,0.143208113742589,0.035161540815604,0.304660117131553,0.044403849692365,0.552131769125858,0.065923211385996
16057,0.255456769389607,0.060239897958674,0.376728870408143,0.062348029929639,0.36781436020225,0.029675334689395
16059,0.160232684488418,0.035579667139964,0.312135772421716,0.037329693411466,0.527631543089867,0.059128193520563
16061,0.15862044123191,0.043710017174738,0.307886309921596,0.044155538351349,0.533493248846494,0.073695893125736
16063,0.103450172441883,0.048171595905035,0.374034502516776,0.059581222134608,0.522515325041342,0.087363398105686
16065,0.141096218827249,0.057810979349724,0.353145919514136,0.04823414167511,0.505757861658615,0.104706456941375
16067,0.105967073623898,0.05319760618264,0.337134048821541,0.03282568214519,0.556898877554561,0.072716164483929
16069,0.163349884952843,0.032478469791592,0.29273552461559,0.040492111199146,0.543914590431567,0.043391734175762
16071,0.08568397149393,0.071414179073143,0.373860400496462,0.121784094267851,0.540455628009608,0.100548021442004
16073,0.114185195392201,0.049994539800072,0.313608963981939,0.088365189906037,0.57220584062586,0.110657003986712
16075,0.1358675933066,0.036511969210872,0.263444561210626,0.074209789551575,0.600687845482774,0.102479671035048
16077,0.135466674419858,0.038877517379376,0.344330616917533,0.010910995992161,0.520202708662609,0.047069775726541
16079,0.143814502817267,0.056269541779866,0.290094164364171,0.092933284141519,0.566091332818562,0.071223165535248
16081,0.187967320588484,0.046851812597502,0.408764612972004,0.107088938862824,0.403268066439512,0.073862527491481
16083,0.113891583388267,0.047019257210302,0.347047611903375,0.043474900098872,0.539060804708358,0.054223523876874
16085,0.178658159222235,0.021886084317442,0.373981086629653,0.099634244260919,0.447360754148112,0.113281670680731
16087,0.132526086140998,0.040875006522637,0.298259036837636,0.021757470458038,0.569214877021367,0.053922312061403
17001,0.140104305403832,0.042510558293697,0.384389336401031,0.108778590114416,0.475506358195137,0.13989465775245
17003,0.1630302894576,0.080958952914184,0.381136645612148,0.090762205035551,0.455833064930252,0.156965467161345
17005,0.124488036518487,0.036635406336886,0.359018093294582,0.022787677540096,0.516493870186931,0.05245922337662
17007,0.144357039542178,0.049033927335955,0.381299101102497,0.054621707391464,0.474343859355325,0.017089668515849
17009,0.113168613752459,0.042073082464566,0.392551009419697,0.13223305103929,0.494280376827844,0.140394740129164
17011,0.158747726269343,0.032500260492123,0.337875630581747,0.031436512951875,0.50337664314891,0.042173898411259
17013,0.087403998004261,0.026752610628234,0.547666581358379,0.168079264868509,0.36492942063736,0.171623815595617
17015,0.165618319467684,0.051922651900281,0.340590760650666,0.041088919856316,0.49379091988165,0.028085418380638
17017,0.122027593377979,0.041744595214014,0.364627512395669,0.071665965003712,0.513344894226352,0.097853818633535
17019,0.267288896121786,0.026805626955768,0.443571782507186,0.058021156610084,0.289139321371029,0.059093011130698
17021,0.126879090501266,0.03247976431091,0.32970596407463,0.028290161318608,0.543414945424104,0.055025467474695
17023,0.116551973544341,0.037130502295155,0.372984133547211,0.095374996756183,0.510463892908448,0.106555675474775
17025,0.118161123641614,0.047640514636343,0.43549676305898,0.185787570605909,0.446342113299406,0.205229519505549
17027,0.119801346784859,0.039448997540895,0.367722458733461,0.035250884784473,0.51247619448168,0.036071554246012
17029,0.148350914973967,0.032978683165404,0.356872460734966,0.009009989340455,0.494776624291066,0.036766280459588
17031,0.26890279271792,0.038760196609749,0.374816222677614,0.032315080720448,0.356280984604464,0.036526194858392
17033,0.115121004649518,0.042073823939032,0.398466738151155,0.13892833481803,0.486412257199327,0.148151037906047
17035,0.136142086962982,0.029160612426574,0.331830937276378,0.026518058682656,0.53202697576064,0.047228505157378
17037,0.189651263274776,0.013246032738674,0.342404821868229,0.02701371639824,0.467943914856995,0.037925150062128
17039,0.130197038875276,0.027507345403525,0.340161098685427,0.058083502724581,0.529641862439297,0.075228108999045
17041,0.129682487968657,0.03737765740775,0.34484283347776,0.099683393214827,0.525474678553583,0.083970954743015
17043,0.287589757616204,0.027083951755052,0.389678256943573,0.023162822243736,0.322731985440224,0.038226488056514
17045,0.133508331413995,0.034125250146449,0.365809579860626,0.064941732915402,0.500682088725379,0.06731163033052
17047,0.135023604513662,0.041419676572381,0.358671264532792,0.102957945678137,0.506305130953546,0.120575524384807
17049,0.125460306276344,0.038634618247248,0.338610166509911,0.026853170377535,0.535929527213745,0.053573360155491
17051,0.120702724809428,0.033696417585485,0.335737947131498,0.02062628425535,0.543559328059074,0.045743530973932
17053,0.128007387279701,0.034037686660245,0.324074456869308,0.029710650187029,0.547918155850991,0.060603190251653
17055,0.112913486361054,0.054230452197438,0.366554903243649,0.14300896924898,0.520531610395296,0.176683256278989
17057,0.155362450465036,0.032744259317066,0.345577591765795,0.02187498921416,0.499059957769169,0.050478226722066
17059,0.120379112568055,0.052573991752143,0.386021607180988,0.162176429861154,0.493599280250958,0.190807598004514
17061,0.11374274049168,0.038659918401972,0.298321036180402,0.053466358853476,0.587936223327919,0.083011631226832
17063,0.170543921414133,0.009525860358527,0.323175574407429,0.025263677011529,0.506280504178438,0.032059684673374
17065,0.084874673172164,0.03531929296172,0.569759564422568,0.249965871511717,0.345365762405268,0.252114542033798
17067,0.151173789384716,0.044308426643506,0.391622694547143,0.150276008535226,0.457203516068141,0.184603107720899
17069,0.104002747398361,0.106971519204808,0.49698879233566,0.325466923173672,0.399008460265979,0.227158044177269
17071,0.166984158828772,0.030578192508088,0.331792565162412,0.038356153552702,0.501223276008816,0.055637817742775
17073,0.157035095540676,0.02960832023009,0.32984586986446,0.040993020355317,0.513119034594864,0.038178861126082
17075,0.130986500617397,0.03122530440353,0.342677536130901,0.050160028119074,0.526335963251702,0.067122549505851
17077,0.202617186415915,0.035137759330804,0.458264740279687,0.165068761233175,0.339118073304398,0.198229301204042
17079,0.124859767801164,0.039720600347523,0.400663624764824,0.130062680613123,0.474476607434013,0.154931257481478
17081,0.121658187836278,0.049361627726667,0.385660818875775,0.158706183406158,0.492680993287948,0.191536947157968
17083,0.128565465659908,0.033149673712647,0.337936253950712,0.031611207593975,0.53349828038938,0.047230270664278
17085,0.177309458716848,0.040193751251269,0.341511964060453,0.087520210674123,0.481178577222699,0.113483883701484
17087,0.128107859621241,0.064267154321591,0.384883402199304,0.039950922358168,0.487008738179455,0.09333219373129
17089,0.223235957324925,0.014904337347243,0.362588744964588,0.022773289083467,0.414175297710487,0.032115853312529
17091,0.155633859980251,0.015267696613395,0.306149438529112,0.040674002393189,0.538216701490636,0.047463254289162
17093,0.218759288732086,0.021290367530427,0.360511268179334,0.058966512547428,0.420729443088579,0.077484131827918
17095,0.163359381152505,0.032948660855723,0.314662800351055,0.063769087518369,0.521977818496439,0.058412552446943
17097,0.269284209873971,0.023115981791974,0.360618610798811,0.03027548787451,0.370097179327218,0.02464238490968
17099,0.161771850452935,0.029135601437668,0.3017735248228,0.032055120608227,0.536454624724265,0.03887502163852
17101,0.090398857524994,0.056565790014058,0.500648932708768,0.171177777870571,0.408952209766238,0.156148666208641
17103,0.139308462362735,0.034146329390375,0.361274728343993,0.062921142769134,0.499416809293272,0.07219099663628
17105,0.115369121247023,0.036671151314739,0.314577287426403,0.040541762265996,0.570053591326574,0.075519159581227
17107,0.129768861298661,0.025586292554382,0.351588174283011,0.0325897417074,0.518642964418328,0.044775473231414
17109,0.16222359891865,0.019430393727187,0.397668186812532,0.056563960670027,0.440108214268818,0.055419974211218
17111,0.20685308532313,0.025596076372812,0.335421584798431,0.031556644510548,0.457725329878438,0.053725078503231
17113,0.18215162114679,0.051399354849783,0.373257989879824,0.034961414033633,0.444590388973386,0.083584202222322
17115,0.153203589611383,0.02273057544594,0.351182118715086,0.050756523022906,0.495614291673531,0.070520101943355
17117,0.1522927763921,0.022437403854131,0.333110143152074,0.029966622705132,0.514597080455826,0.047687370153345
17119,0.172459411493545,0.0260283738237,0.37258695116846,0.04531065825767,0.454953637337995,0.029647234550107
17121,0.120466194490432,0.036176988374102,0.322128078802823,0.035210996786589,0.557405726706745,0.065328634755993
17123,0.154997768297115,0.030734566967844,0.328537769427207,0.039878963294788,0.516464462275678,0.065381086766133
17125,0.128790602816892,0.031134231460679,0.357628332008693,0.05200085455029,0.513581065174415,0.060565700520812
17127,0.114707257631549,0.05854574550669,0.378143286752934,0.158889811001742,0.507149455615517,0.199511136097404
17129,0.138840237290175,0.025809286192927,0.366197121154404,0.055772297336248,0.494962641555421,0.057216410201363
17131,0.165517131862817,0.048527106952485,0.3321087139481,0.04055767337198,0.502374154189083,0.069272133752004
17133,0.153907133713473,0.058596636997148,0.430339216832653,0.136352927876264,0.415753649453874,0.084245040165332
17135,0.125287936731294,0.032838048486578,0.338648666379636,0.051165567417457,0.53606339688907,0.068231512668107
17137,0.156812851581044,0.0303226194097,0.348704589532682,0.040251182752724,0.494482558886273,0.067913468147172
17139,0.13754835512074,0.033312834748169,0.338126984193474,0.092428671335461,0.524324660685787,0.087013896011939
17141,0.14772958024949,0.02986939445101,0.367012279825115,0.067750431265904,0.485258139925395,0.068712247952872
17143,0.210197690333198,0.009916217326595,0.400704555023126,0.020306974398309,0.389097754643676,0.01954078291883
17145,0.118495649313562,0.055504852865218,0.364289536002316,0.127517564381041,0.517214814684122,0.169829763107992
17147,0.168518150005065,0.02673604604897,0.349076784357418,0.05482799616466,0.482405065637517,0.054058880939644
17149,0.131591969224706,0.044659714141467,0.377114512460364,0.101717341737356,0.49129351831493,0.131544017088787
17151,0.1314920071361,0.057964384177364,0.338291609977081,0.116038495907295,0.530216382886819,0.165076052061071
17153,0.140251900854023,0.066679955636423,0.390624463049864,0.142019556206185,0.469123636096112,0.197700813708616
17155,0.169685662397065,0.029350379326731,0.348912291090582,0.040048060775557,0.481402046512354,0.065600436209122
17157,0.11847033998724,0.03672050523911,0.326662027130703,0.023925514560806,0.554867632882057,0.054449201348918
17159,0.126872695067766,0.043275544788839,0.369675778330926,0.090576385620726,0.503451526601308,0.111122413925749
17161,0.192446661619512,0.02964035242478,0.373704362228676,0.061728846745013,0.433848976151812,0.074073330468804
17163,0.194095603031009,0.018224824684547,0.402762563081374,0.015139015580644,0.403141833887617,0.01375476526652
17165,0.12129762696047,0.050839679459638,0.376185975740331,0.15541270409144,0.502516397299199,0.186399930426546
17167,0.197515352280964,0.033029819306433,0.367680062901044,0.02118313562688,0.434804584817992,0.046024698206248
17169,0.14445221816211,0.043956112294659,0.372427204148818,0.125305834463568,0.483120577689072,0.160434258816442
17171,0.135847782786712,0.041361491680846,0.385852190302453,0.123600658563438,0.478300026910834,0.150794552600053
17173,0.135508807929494,0.042288448067812,0.330148075766549,0.082454122069193,0.534343116303957,0.119702483710961
17175,0.12566401429249,0.032924597616265,0.305868561996925,0.038594575746925,0.568467423710585,0.064969491119293
17177,0.145027529839755,0.036790452176205,0.376844312329105,0.08634436910149,0.47812815783114,0.094484041591612
17179,0.172489771651041,0.022705791602964,0.36515782730587,0.043371011528758,0.462352401043089,0.028328580440683
17181,0.123282166533292,0.049147172909458,0.397652797990838,0.165315309081026,0.479065035475871,0.198970137425386
17183,0.14022138162075,0.03098183010443,0.32770350017711,0.023543165357954,0.53207511820214,0.05075969547923
17185,0.12915477691344,0.042139237879337,0.381518013825976,0.109946724666031,0.489327209260584,0.087523411380893
17187,0.150729004793571,0.031755709042772,0.300670023253839,0.043854857830716,0.548600971952591,0.045031235126092
17189,0.131333622512908,0.033789709967637,0.349128626555363,0.076484254482659,0.519537750931729,0.074281979194807
17191,0.121082158757703,0.039726714973322,0.381806600179151,0.078515765943552,0.497111241063146,0.096148777147732
17193,0.125670055517913,0.040026048835352,0.381284842496599,0.102984576397923,0.493045101985488,0.11350643952528
17195,0.164292590078104,0.03716194083804,0.318486405417034,0.018460738236549,0.517221004504862,0.041120381114682
17197,0.2229869184377,0.01167792538096,0.371882597656372,0.021220143639063,0.405130483905928,0.030259842433512
17199,0.133145208099257,0.042276290844515,0.410287618371401,0.153194262478284,0.456567173529342,0.174329279274774
17201,0.151682741671588,0.025939330750799,0.353069979278072,0.028785424749547,0.495247279050341,0.009788083105058
17203,0.15081834543555,0.062173556873105,0.374922502524355,0.055992956506062,0.474259152040094,0.04149215829027
18001,0.118954142036369,0.040980793363353,0.373668675865629,0.113887865405484,0.507377182098002,0.104116371191486
18003,0.162909299481707,0.020364059134964,0.391651455584275,0.051475421591619,0.445439244934017,0.040042261971342
18005,0.172839868559286,0.046581441969024,0.383815921935242,0.025932651572846,0.443344209505472,0.03856964557461
18007,0.113353211143626,0.039692101563038,0.29889250160475,0.049740048369607,0.587754287251624,0.07853210632218
18009,0.115005043897559,0.050542717642044,0.300031112658386,0.241140483351244,0.584963843444056,0.220986901537044
18011,0.210318614429479,0.047966719310441,0.393895246777962,0.051642545592494,0.395786138792559,0.015405638774967
18013,0.172343519270072,0.023083669320433,0.346004491121382,0.038562391012931,0.481651989608545,0.032185051217523
18015,0.111952670681532,0.042759141691596,0.310548058003075,0.043955357564849,0.577499271315394,0.082789751247447
18017,0.111853397498978,0.040216971715373,0.326376374703798,0.041480792398696,0.561770227797225,0.069652842913284
18019,0.14216542288978,0.023151855814927,0.404990331337488,0.088172649949832,0.452844245772732,0.101976674219808
